Entity,Code,Date,Containment and Health Index (OxBSG)
British Virgin Islands,VGB,2020-03-20,45.45
British Virgin Islands,VGB,2020-03-21,45.45
British Virgin Islands,VGB,2020-03-22,45.45
British Virgin Islands,VGB,2020-03-23,47.73
British Virgin Islands,VGB,2020-03-24,47.73
British Virgin Islands,VGB,2020-03-25,59.85
British Virgin Islands,VGB,2020-03-26,59.85
British Virgin Islands,VGB,2020-03-27,74.24
British Virgin Islands,VGB,2020-03-28,74.24
British Virgin Islands,VGB,2020-03-29,74.24
British Virgin Islands,VGB,2020-03-30,74.24
British Virgin Islands,VGB,2020-03-31,74.24
British Virgin Islands,VGB,2020-04-01,74.24
British Virgin Islands,VGB,2020-04-02,74.24
British Virgin Islands,VGB,2020-04-03,74.24
British Virgin Islands,VGB,2020-04-04,74.24
British Virgin Islands,VGB,2020-04-05,74.24
British Virgin Islands,VGB,2020-04-06,74.24
British Virgin Islands,VGB,2020-04-07,74.24
British Virgin Islands,VGB,2020-04-08,74.24
British Virgin Islands,VGB,2020-04-09,74.24
British Virgin Islands,VGB,2020-04-10,74.24
British Virgin Islands,VGB,2020-04-11,74.24
British Virgin Islands,VGB,2020-04-12,74.24
British Virgin Islands,VGB,2020-04-13,74.24
British Virgin Islands,VGB,2020-04-14,74.24
British Virgin Islands,VGB,2020-04-15,74.24
British Virgin Islands,VGB,2020-04-16,74.24
British Virgin Islands,VGB,2020-04-17,74.24
British Virgin Islands,VGB,2020-04-18,74.24
British Virgin Islands,VGB,2020-04-19,74.24
British Virgin Islands,VGB,2020-04-20,74.24
British Virgin Islands,VGB,2020-04-21,74.24
British Virgin Islands,VGB,2020-04-22,74.24
British Virgin Islands,VGB,2020-04-23,74.24
British Virgin Islands,VGB,2020-04-24,74.24
British Virgin Islands,VGB,2020-04-25,74.24
British Virgin Islands,VGB,2020-04-26,74.24
British Virgin Islands,VGB,2020-04-27,68.94
British Virgin Islands,VGB,2020-04-28,68.94
British Virgin Islands,VGB,2020-04-29,65.91
British Virgin Islands,VGB,2020-04-30,65.91
British Virgin Islands,VGB,2020-05-01,65.91
British Virgin Islands,VGB,2020-05-02,65.91
British Virgin Islands,VGB,2020-05-03,65.91
British Virgin Islands,VGB,2020-05-04,65.91
British Virgin Islands,VGB,2020-05-05,65.91
British Virgin Islands,VGB,2020-05-06,65.91
British Virgin Islands,VGB,2020-05-07,65.91
British Virgin Islands,VGB,2020-05-08,65.91
British Virgin Islands,VGB,2020-05-09,65.91
British Virgin Islands,VGB,2020-05-10,65.91
British Virgin Islands,VGB,2020-05-11,65.91
British Virgin Islands,VGB,2020-05-12,65.91
British Virgin Islands,VGB,2020-05-13,65.91
British Virgin Islands,VGB,2020-05-14,65.91
British Virgin Islands,VGB,2020-05-15,65.91
British Virgin Islands,VGB,2020-05-16,65.91
British Virgin Islands,VGB,2020-05-17,65.91
British Virgin Islands,VGB,2020-05-18,65.91
British Virgin Islands,VGB,2020-05-19,65.91
British Virgin Islands,VGB,2020-05-20,65.91
British Virgin Islands,VGB,2020-05-21,65.91
British Virgin Islands,VGB,2020-05-22,65.91
British Virgin Islands,VGB,2020-05-23,65.91
British Virgin Islands,VGB,2020-05-24,65.91
British Virgin Islands,VGB,2020-05-25,65.91
British Virgin Islands,VGB,2020-05-26,65.91
British Virgin Islands,VGB,2020-05-27,65.91
British Virgin Islands,VGB,2020-05-28,65.91
British Virgin Islands,VGB,2020-05-29,65.91
British Virgin Islands,VGB,2020-05-30,65.91
British Virgin Islands,VGB,2020-05-31,65.91
British Virgin Islands,VGB,2020-06-01,65.91
British Virgin Islands,VGB,2020-06-02,65.91
British Virgin Islands,VGB,2020-06-03,65.91
British Virgin Islands,VGB,2020-06-04,62.88
British Virgin Islands,VGB,2020-06-05,62.88
British Virgin Islands,VGB,2020-06-06,62.88
British Virgin Islands,VGB,2020-06-07,62.88
British Virgin Islands,VGB,2020-06-08,62.88
British Virgin Islands,VGB,2020-06-09,62.88
British Virgin Islands,VGB,2020-06-10,62.88
British Virgin Islands,VGB,2020-06-11,62.88
British Virgin Islands,VGB,2020-06-12,62.88
British Virgin Islands,VGB,2020-06-13,62.88
British Virgin Islands,VGB,2020-06-14,62.88
British Virgin Islands,VGB,2020-06-15,62.88
British Virgin Islands,VGB,2020-06-16,62.88
British Virgin Islands,VGB,2020-06-17,62.88
British Virgin Islands,VGB,2020-06-18,62.88
British Virgin Islands,VGB,2020-06-19,62.88
British Virgin Islands,VGB,2020-06-20,62.88
British Virgin Islands,VGB,2020-06-21,62.88
British Virgin Islands,VGB,2020-06-22,62.88
British Virgin Islands,VGB,2020-06-23,62.88
British Virgin Islands,VGB,2020-06-24,62.88
British Virgin Islands,VGB,2020-06-25,62.88
British Virgin Islands,VGB,2020-06-26,62.88
British Virgin Islands,VGB,2020-06-27,62.88
British Virgin Islands,VGB,2020-06-28,62.88
British Virgin Islands,VGB,2020-06-29,62.88
British Virgin Islands,VGB,2020-06-30,62.88
British Virgin Islands,VGB,2020-07-01,62.88
British Virgin Islands,VGB,2020-07-02,56.82
British Virgin Islands,VGB,2020-07-03,65.91
British Virgin Islands,VGB,2020-07-04,65.91
British Virgin Islands,VGB,2020-07-05,65.91
British Virgin Islands,VGB,2020-07-06,65.91
British Virgin Islands,VGB,2020-07-07,65.91
British Virgin Islands,VGB,2020-07-08,65.91
British Virgin Islands,VGB,2020-07-09,65.91
British Virgin Islands,VGB,2020-07-10,65.91
British Virgin Islands,VGB,2020-07-11,65.91
British Virgin Islands,VGB,2020-07-12,65.91
British Virgin Islands,VGB,2020-07-13,65.91
British Virgin Islands,VGB,2020-07-14,65.91
British Virgin Islands,VGB,2020-07-15,65.91
British Virgin Islands,VGB,2020-07-16,65.91
British Virgin Islands,VGB,2020-07-17,65.91
British Virgin Islands,VGB,2020-07-18,65.91
British Virgin Islands,VGB,2020-07-19,65.91
British Virgin Islands,VGB,2020-07-20,65.91
British Virgin Islands,VGB,2020-07-21,65.91
British Virgin Islands,VGB,2020-07-22,65.91
British Virgin Islands,VGB,2020-07-23,65.91
British Virgin Islands,VGB,2020-07-24,65.91
British Virgin Islands,VGB,2020-07-25,65.91
British Virgin Islands,VGB,2020-07-26,65.91
British Virgin Islands,VGB,2020-07-27,65.91
British Virgin Islands,VGB,2020-07-28,65.91
British Virgin Islands,VGB,2020-07-29,65.91
British Virgin Islands,VGB,2020-07-30,65.91
British Virgin Islands,VGB,2020-07-31,65.91
British Virgin Islands,VGB,2020-08-01,65.91
British Virgin Islands,VGB,2020-08-02,65.91
British Virgin Islands,VGB,2020-08-03,65.91
British Virgin Islands,VGB,2020-08-04,65.91
British Virgin Islands,VGB,2020-08-05,65.91
British Virgin Islands,VGB,2020-08-06,65.91
British Virgin Islands,VGB,2020-08-07,65.91
British Virgin Islands,VGB,2020-08-08,65.91
British Virgin Islands,VGB,2020-08-09,65.91
British Virgin Islands,VGB,2020-08-10,65.91
British Virgin Islands,VGB,2020-08-11,65.91
British Virgin Islands,VGB,2020-08-12,65.91
British Virgin Islands,VGB,2020-08-13,65.91
British Virgin Islands,VGB,2020-08-14,65.91
British Virgin Islands,VGB,2020-08-15,65.91
British Virgin Islands,VGB,2020-08-16,65.91
British Virgin Islands,VGB,2020-08-17,65.91
British Virgin Islands,VGB,2020-08-18,65.91
British Virgin Islands,VGB,2020-08-19,65.91
British Virgin Islands,VGB,2020-08-20,65.91
British Virgin Islands,VGB,2020-08-21,78.03
British Virgin Islands,VGB,2020-08-22,78.03
British Virgin Islands,VGB,2020-08-23,78.03
British Virgin Islands,VGB,2020-08-24,78.03
British Virgin Islands,VGB,2020-08-25,78.03
British Virgin Islands,VGB,2020-08-26,83.33
British Virgin Islands,VGB,2020-08-27,83.33
British Virgin Islands,VGB,2020-08-28,83.33
British Virgin Islands,VGB,2020-08-29,83.33
British Virgin Islands,VGB,2020-08-30,83.33
British Virgin Islands,VGB,2020-08-31,83.33
British Virgin Islands,VGB,2020-09-01,74.24
Brunei,BRN,2020-01-01,4.55
Brunei,BRN,2020-01-02,4.55
Brunei,BRN,2020-01-03,4.55
Brunei,BRN,2020-01-04,4.55
Brunei,BRN,2020-01-05,4.55
Brunei,BRN,2020-01-06,13.64
Brunei,BRN,2020-01-07,13.64
Brunei,BRN,2020-01-08,13.64
Brunei,BRN,2020-01-09,13.64
Brunei,BRN,2020-01-10,13.64
Brunei,BRN,2020-01-11,13.64
Brunei,BRN,2020-01-12,13.64
Brunei,BRN,2020-01-13,13.64
Brunei,BRN,2020-01-14,13.64
Brunei,BRN,2020-01-15,13.64
Brunei,BRN,2020-01-16,13.64
Brunei,BRN,2020-01-17,13.64
Brunei,BRN,2020-01-18,13.64
Brunei,BRN,2020-01-19,13.64
Brunei,BRN,2020-01-20,13.64
Brunei,BRN,2020-01-21,13.64
Brunei,BRN,2020-01-22,13.64
Brunei,BRN,2020-01-23,13.64
Brunei,BRN,2020-01-24,13.64
Brunei,BRN,2020-01-25,13.64
Brunei,BRN,2020-01-26,13.64
Brunei,BRN,2020-01-27,13.64
Brunei,BRN,2020-01-28,13.64
Brunei,BRN,2020-01-29,13.64
Brunei,BRN,2020-01-30,20.45
Brunei,BRN,2020-01-31,20.45
Brunei,BRN,2020-02-01,20.45
Brunei,BRN,2020-02-02,20.45
Brunei,BRN,2020-02-03,20.45
Brunei,BRN,2020-02-04,20.45
Brunei,BRN,2020-02-05,20.45
Brunei,BRN,2020-02-06,20.45
Brunei,BRN,2020-02-07,20.45
Brunei,BRN,2020-02-08,20.45
Brunei,BRN,2020-02-09,20.45
Brunei,BRN,2020-02-10,20.45
Brunei,BRN,2020-02-11,20.45
Brunei,BRN,2020-02-12,20.45
Brunei,BRN,2020-02-13,20.45
Brunei,BRN,2020-02-14,20.45
Brunei,BRN,2020-02-15,20.45
Brunei,BRN,2020-02-16,20.45
Brunei,BRN,2020-02-17,20.45
Brunei,BRN,2020-02-18,20.45
Brunei,BRN,2020-02-19,20.45
Brunei,BRN,2020-02-20,20.45
Brunei,BRN,2020-02-21,20.45
Brunei,BRN,2020-02-22,20.45
Brunei,BRN,2020-02-23,20.45
Brunei,BRN,2020-02-24,20.45
Brunei,BRN,2020-02-25,20.45
Brunei,BRN,2020-02-26,20.45
Brunei,BRN,2020-02-27,20.45
Brunei,BRN,2020-02-28,20.45
Brunei,BRN,2020-02-29,20.45
Brunei,BRN,2020-03-01,20.45
Brunei,BRN,2020-03-02,20.45
Brunei,BRN,2020-03-03,20.45
Brunei,BRN,2020-03-04,20.45
Brunei,BRN,2020-03-05,20.45
Brunei,BRN,2020-03-06,20.45
Brunei,BRN,2020-03-07,20.45
Brunei,BRN,2020-03-08,20.45
Brunei,BRN,2020-03-09,26.52
Brunei,BRN,2020-03-10,26.52
Brunei,BRN,2020-03-11,35.61
Brunei,BRN,2020-03-12,35.61
Brunei,BRN,2020-03-13,51.52
Brunei,BRN,2020-03-14,51.52
Brunei,BRN,2020-03-15,51.52
Brunei,BRN,2020-03-16,51.52
Brunei,BRN,2020-03-17,51.52
Brunei,BRN,2020-03-18,51.52
Brunei,BRN,2020-03-19,51.52
Brunei,BRN,2020-03-20,51.52
Brunei,BRN,2020-03-21,51.52
Brunei,BRN,2020-03-22,51.52
Brunei,BRN,2020-03-23,51.52
Brunei,BRN,2020-03-24,53.79
Brunei,BRN,2020-03-25,53.79
Brunei,BRN,2020-03-26,53.79
Brunei,BRN,2020-03-27,53.79
Brunei,BRN,2020-03-28,53.79
Brunei,BRN,2020-03-29,53.79
Brunei,BRN,2020-03-30,53.79
Brunei,BRN,2020-03-31,53.79
Brunei,BRN,2020-04-01,53.79
Brunei,BRN,2020-04-02,53.79
Brunei,BRN,2020-04-03,53.79
Brunei,BRN,2020-04-04,53.79
Brunei,BRN,2020-04-05,53.79
Brunei,BRN,2020-04-06,53.79
Brunei,BRN,2020-04-07,53.79
Brunei,BRN,2020-04-08,53.79
Brunei,BRN,2020-04-09,53.79
Brunei,BRN,2020-04-10,53.79
Brunei,BRN,2020-04-11,58.33
Brunei,BRN,2020-04-12,58.33
Brunei,BRN,2020-04-13,58.33
Brunei,BRN,2020-04-14,58.33
Brunei,BRN,2020-04-15,58.33
Brunei,BRN,2020-04-16,58.33
Brunei,BRN,2020-04-17,58.33
Brunei,BRN,2020-04-18,58.33
Brunei,BRN,2020-04-19,58.33
Brunei,BRN,2020-04-20,58.33
Brunei,BRN,2020-04-21,58.33
Brunei,BRN,2020-04-22,58.33
Brunei,BRN,2020-04-23,58.33
Brunei,BRN,2020-04-24,58.33
Brunei,BRN,2020-04-25,58.33
Brunei,BRN,2020-04-26,58.33
Brunei,BRN,2020-04-27,58.33
Brunei,BRN,2020-04-28,58.33
Brunei,BRN,2020-04-29,58.33
Brunei,BRN,2020-04-30,58.33
Brunei,BRN,2020-05-01,58.33
Brunei,BRN,2020-05-02,58.33
Brunei,BRN,2020-05-03,58.33
Brunei,BRN,2020-05-04,58.33
Brunei,BRN,2020-05-05,58.33
Brunei,BRN,2020-05-06,58.33
Brunei,BRN,2020-05-07,58.33
Brunei,BRN,2020-05-08,58.33
Brunei,BRN,2020-05-09,58.33
Brunei,BRN,2020-05-10,58.33
Brunei,BRN,2020-05-11,58.33
Brunei,BRN,2020-05-12,58.33
Brunei,BRN,2020-05-13,58.33
Brunei,BRN,2020-05-14,58.33
Brunei,BRN,2020-05-15,53.79
Brunei,BRN,2020-05-16,53.79
Brunei,BRN,2020-05-17,53.79
Brunei,BRN,2020-05-18,53.79
Brunei,BRN,2020-05-19,53.79
Brunei,BRN,2020-05-20,53.79
Brunei,BRN,2020-05-21,53.79
Brunei,BRN,2020-05-22,53.79
Brunei,BRN,2020-05-23,53.79
Brunei,BRN,2020-05-24,53.79
Brunei,BRN,2020-05-25,53.79
Brunei,BRN,2020-05-26,53.79
Brunei,BRN,2020-05-27,53.79
Brunei,BRN,2020-05-28,53.79
Brunei,BRN,2020-05-29,53.79
Brunei,BRN,2020-05-30,53.79
Brunei,BRN,2020-05-31,53.79
Brunei,BRN,2020-06-01,53.79
Brunei,BRN,2020-06-02,50.76
Brunei,BRN,2020-06-03,50.76
Brunei,BRN,2020-06-04,50.76
Brunei,BRN,2020-06-05,50.76
Brunei,BRN,2020-06-06,50.76
Brunei,BRN,2020-06-07,50.76
Brunei,BRN,2020-06-08,50.76
Brunei,BRN,2020-06-09,50.76
Brunei,BRN,2020-06-10,50.76
Brunei,BRN,2020-06-11,50.76
Brunei,BRN,2020-06-12,50.76
Brunei,BRN,2020-06-13,50.76
Brunei,BRN,2020-06-14,50.76
Brunei,BRN,2020-06-15,50.76
Brunei,BRN,2020-06-16,50.76
Brunei,BRN,2020-06-17,50.76
Brunei,BRN,2020-06-18,50.76
Brunei,BRN,2020-06-19,50.76
Brunei,BRN,2020-06-20,50.76
Brunei,BRN,2020-06-21,50.76
Brunei,BRN,2020-06-22,50.76
Brunei,BRN,2020-06-23,50.76
Brunei,BRN,2020-06-24,50.76
Brunei,BRN,2020-06-25,50.76
Brunei,BRN,2020-06-26,50.76
Brunei,BRN,2020-06-27,50.76
Brunei,BRN,2020-06-28,50.76
Brunei,BRN,2020-06-29,50.76
Brunei,BRN,2020-06-30,50.76
Brunei,BRN,2020-07-01,50.76
Brunei,BRN,2020-07-02,50.76
Brunei,BRN,2020-07-03,50.76
Brunei,BRN,2020-07-04,50.76
Brunei,BRN,2020-07-05,50.76
Brunei,BRN,2020-07-06,50.76
Brunei,BRN,2020-07-07,50.76
Brunei,BRN,2020-07-08,50.76
Brunei,BRN,2020-07-09,50.76
Brunei,BRN,2020-07-10,50.76
Brunei,BRN,2020-07-11,50.76
Brunei,BRN,2020-07-12,50.76
Brunei,BRN,2020-07-13,50.76
Brunei,BRN,2020-07-14,50.76
Brunei,BRN,2020-07-15,50.76
Brunei,BRN,2020-07-16,50.76
Brunei,BRN,2020-07-17,50.76
Brunei,BRN,2020-07-18,50.76
Brunei,BRN,2020-07-19,50.76
Brunei,BRN,2020-07-20,50.76
Brunei,BRN,2020-07-21,50.76
Brunei,BRN,2020-07-22,50.76
Brunei,BRN,2020-07-23,50.76
Brunei,BRN,2020-07-24,50.76
Brunei,BRN,2020-07-25,50.76
Brunei,BRN,2020-07-26,50.76
Brunei,BRN,2020-07-27,40.15
Brunei,BRN,2020-07-28,40.15
Brunei,BRN,2020-07-29,40.15
Brunei,BRN,2020-07-30,40.15
Brunei,BRN,2020-07-31,40.15
Brunei,BRN,2020-08-01,40.15
Brunei,BRN,2020-08-02,40.15
Brunei,BRN,2020-08-03,40.15
Brunei,BRN,2020-08-04,40.15
Brunei,BRN,2020-08-05,40.15
Brunei,BRN,2020-08-06,40.15
Brunei,BRN,2020-08-07,40.15
Brunei,BRN,2020-08-08,40.15
Brunei,BRN,2020-08-09,40.15
Brunei,BRN,2020-08-10,40.15
Brunei,BRN,2020-08-11,40.15
Brunei,BRN,2020-08-12,40.15
Brunei,BRN,2020-08-13,37.88
Brunei,BRN,2020-08-14,37.88
Brunei,BRN,2020-08-15,37.88
Brunei,BRN,2020-08-16,37.88
Brunei,BRN,2020-08-17,40.91
Brunei,BRN,2020-08-18,40.91
Brunei,BRN,2020-08-19,40.91
Brunei,BRN,2020-08-20,40.91
Brunei,BRN,2020-08-21,40.91
Brunei,BRN,2020-08-22,40.91
Brunei,BRN,2020-08-23,40.91
Brunei,BRN,2020-08-24,40.91
Brunei,BRN,2020-08-25,40.91
Brunei,BRN,2020-08-26,40.91
Brunei,BRN,2020-08-27,40.91
Brunei,BRN,2020-08-28,40.91
Brunei,BRN,2020-08-29,40.91
Brunei,BRN,2020-08-30,40.91
Brunei,BRN,2020-08-31,40.91
Brunei,BRN,2020-09-01,38.64
Brunei,BRN,2020-09-02,38.64
Brunei,BRN,2020-09-03,38.64
Brunei,BRN,2020-09-04,38.64
Brunei,BRN,2020-09-05,38.64
Brunei,BRN,2020-09-06,38.64
Brunei,BRN,2020-09-07,38.64
Brunei,BRN,2020-09-08,38.64
Brunei,BRN,2020-09-09,38.64
Brunei,BRN,2020-09-10,38.64
Brunei,BRN,2020-09-11,38.64
Brunei,BRN,2020-09-12,38.64
Brunei,BRN,2020-09-13,38.64
Brunei,BRN,2020-09-14,38.64
Brunei,BRN,2020-09-15,36.36
Brunei,BRN,2020-09-16,36.36
Brunei,BRN,2020-09-17,36.36
Brunei,BRN,2020-09-18,36.36
Brunei,BRN,2020-09-19,36.36
Brunei,BRN,2020-09-20,36.36
Brunei,BRN,2020-09-21,36.36
Brunei,BRN,2020-09-22,36.36
Brunei,BRN,2020-09-23,36.36
Brunei,BRN,2020-09-24,36.36
Brunei,BRN,2020-09-25,36.36
Brunei,BRN,2020-09-26,36.36
Brunei,BRN,2020-09-27,36.36
Brunei,BRN,2020-09-28,36.36
Bulgaria,BGR,2020-01-01,0
Bulgaria,BGR,2020-01-02,0
Bulgaria,BGR,2020-01-03,0
Bulgaria,BGR,2020-01-04,0
Bulgaria,BGR,2020-01-05,0
Bulgaria,BGR,2020-01-06,0
Bulgaria,BGR,2020-01-07,0
Bulgaria,BGR,2020-01-08,0
Bulgaria,BGR,2020-01-09,0
Bulgaria,BGR,2020-01-10,0
Bulgaria,BGR,2020-01-11,0
Bulgaria,BGR,2020-01-12,0
Bulgaria,BGR,2020-01-13,0
Bulgaria,BGR,2020-01-14,0
Bulgaria,BGR,2020-01-15,0
Bulgaria,BGR,2020-01-16,0
Bulgaria,BGR,2020-01-17,0
Bulgaria,BGR,2020-01-18,0
Bulgaria,BGR,2020-01-19,0
Bulgaria,BGR,2020-01-20,0
Bulgaria,BGR,2020-01-21,0
Bulgaria,BGR,2020-01-22,0
Bulgaria,BGR,2020-01-23,0
Bulgaria,BGR,2020-01-24,0
Bulgaria,BGR,2020-01-25,0
Bulgaria,BGR,2020-01-26,0
Bulgaria,BGR,2020-01-27,0
Bulgaria,BGR,2020-01-28,0
Bulgaria,BGR,2020-01-29,0
Bulgaria,BGR,2020-01-30,0
Bulgaria,BGR,2020-01-31,0
Bulgaria,BGR,2020-02-01,0
Bulgaria,BGR,2020-02-02,0
Bulgaria,BGR,2020-02-03,2.27
Bulgaria,BGR,2020-02-04,2.27
Bulgaria,BGR,2020-02-05,2.27
Bulgaria,BGR,2020-02-06,2.27
Bulgaria,BGR,2020-02-07,2.27
Bulgaria,BGR,2020-02-08,2.27
Bulgaria,BGR,2020-02-09,2.27
Bulgaria,BGR,2020-02-10,2.27
Bulgaria,BGR,2020-02-11,6.82
Bulgaria,BGR,2020-02-12,6.82
Bulgaria,BGR,2020-02-13,6.82
Bulgaria,BGR,2020-02-14,6.82
Bulgaria,BGR,2020-02-15,6.82
Bulgaria,BGR,2020-02-16,6.82
Bulgaria,BGR,2020-02-17,6.82
Bulgaria,BGR,2020-02-18,6.82
Bulgaria,BGR,2020-02-19,6.82
Bulgaria,BGR,2020-02-20,6.82
Bulgaria,BGR,2020-02-21,6.82
Bulgaria,BGR,2020-02-22,6.82
Bulgaria,BGR,2020-02-23,6.82
Bulgaria,BGR,2020-02-24,11.36
Bulgaria,BGR,2020-02-25,11.36
Bulgaria,BGR,2020-02-26,11.36
Bulgaria,BGR,2020-02-27,11.36
Bulgaria,BGR,2020-02-28,11.36
Bulgaria,BGR,2020-02-29,11.36
Bulgaria,BGR,2020-03-01,11.36
Bulgaria,BGR,2020-03-02,11.36
Bulgaria,BGR,2020-03-03,11.36
Bulgaria,BGR,2020-03-04,11.36
Bulgaria,BGR,2020-03-05,17.42
Bulgaria,BGR,2020-03-06,17.42
Bulgaria,BGR,2020-03-07,17.42
Bulgaria,BGR,2020-03-08,20.45
Bulgaria,BGR,2020-03-09,20.45
Bulgaria,BGR,2020-03-10,20.45
Bulgaria,BGR,2020-03-11,25
Bulgaria,BGR,2020-03-12,25
Bulgaria,BGR,2020-03-13,44.7
Bulgaria,BGR,2020-03-14,44.7
Bulgaria,BGR,2020-03-15,44.7
Bulgaria,BGR,2020-03-16,44.7
Bulgaria,BGR,2020-03-17,49.24
Bulgaria,BGR,2020-03-18,60.61
Bulgaria,BGR,2020-03-19,60.61
Bulgaria,BGR,2020-03-20,60.61
Bulgaria,BGR,2020-03-21,62.88
Bulgaria,BGR,2020-03-22,62.88
Bulgaria,BGR,2020-03-23,62.88
Bulgaria,BGR,2020-03-24,62.88
Bulgaria,BGR,2020-03-25,62.88
Bulgaria,BGR,2020-03-26,62.88
Bulgaria,BGR,2020-03-27,62.88
Bulgaria,BGR,2020-03-28,62.88
Bulgaria,BGR,2020-03-29,62.88
Bulgaria,BGR,2020-03-30,62.88
Bulgaria,BGR,2020-03-31,62.88
Bulgaria,BGR,2020-04-01,61.36
Bulgaria,BGR,2020-04-02,61.36
Bulgaria,BGR,2020-04-03,61.36
Bulgaria,BGR,2020-04-04,61.36
Bulgaria,BGR,2020-04-05,61.36
Bulgaria,BGR,2020-04-06,61.36
Bulgaria,BGR,2020-04-07,61.36
Bulgaria,BGR,2020-04-08,61.36
Bulgaria,BGR,2020-04-09,61.36
Bulgaria,BGR,2020-04-10,61.36
Bulgaria,BGR,2020-04-11,61.36
Bulgaria,BGR,2020-04-12,61.36
Bulgaria,BGR,2020-04-13,61.36
Bulgaria,BGR,2020-04-14,61.36
Bulgaria,BGR,2020-04-15,62.88
Bulgaria,BGR,2020-04-16,62.88
Bulgaria,BGR,2020-04-17,62.88
Bulgaria,BGR,2020-04-18,62.88
Bulgaria,BGR,2020-04-19,62.88
Bulgaria,BGR,2020-04-20,62.88
Bulgaria,BGR,2020-04-21,62.88
Bulgaria,BGR,2020-04-22,62.88
Bulgaria,BGR,2020-04-23,62.88
Bulgaria,BGR,2020-04-24,62.88
Bulgaria,BGR,2020-04-25,62.88
Bulgaria,BGR,2020-04-26,62.88
Bulgaria,BGR,2020-04-27,62.88
Bulgaria,BGR,2020-04-28,62.88
Bulgaria,BGR,2020-04-29,71.97
Bulgaria,BGR,2020-04-30,71.97
Bulgaria,BGR,2020-05-01,71.97
Bulgaria,BGR,2020-05-02,71.97
Bulgaria,BGR,2020-05-03,71.97
Bulgaria,BGR,2020-05-04,71.97
Bulgaria,BGR,2020-05-05,71.97
Bulgaria,BGR,2020-05-06,62.88
Bulgaria,BGR,2020-05-07,62.88
Bulgaria,BGR,2020-05-08,61.36
Bulgaria,BGR,2020-05-09,61.36
Bulgaria,BGR,2020-05-10,61.36
Bulgaria,BGR,2020-05-11,61.36
Bulgaria,BGR,2020-05-12,61.36
Bulgaria,BGR,2020-05-13,61.36
Bulgaria,BGR,2020-05-14,63.64
Bulgaria,BGR,2020-05-15,63.64
Bulgaria,BGR,2020-05-16,63.64
Bulgaria,BGR,2020-05-17,63.64
Bulgaria,BGR,2020-05-18,63.64
Bulgaria,BGR,2020-05-19,63.64
Bulgaria,BGR,2020-05-20,63.64
Bulgaria,BGR,2020-05-21,60.61
Bulgaria,BGR,2020-05-22,58.33
Bulgaria,BGR,2020-05-23,58.33
Bulgaria,BGR,2020-05-24,58.33
Bulgaria,BGR,2020-05-25,58.33
Bulgaria,BGR,2020-05-26,58.33
Bulgaria,BGR,2020-05-27,58.33
Bulgaria,BGR,2020-05-28,58.33
Bulgaria,BGR,2020-05-29,58.33
Bulgaria,BGR,2020-05-30,53.79
Bulgaria,BGR,2020-05-31,48.48
Bulgaria,BGR,2020-06-01,48.48
Bulgaria,BGR,2020-06-02,48.48
Bulgaria,BGR,2020-06-03,48.48
Bulgaria,BGR,2020-06-04,48.48
Bulgaria,BGR,2020-06-05,48.48
Bulgaria,BGR,2020-06-06,48.48
Bulgaria,BGR,2020-06-07,48.48
Bulgaria,BGR,2020-06-08,48.48
Bulgaria,BGR,2020-06-09,48.48
Bulgaria,BGR,2020-06-10,43.94
Bulgaria,BGR,2020-06-11,43.94
Bulgaria,BGR,2020-06-12,43.94
Bulgaria,BGR,2020-06-13,43.94
Bulgaria,BGR,2020-06-14,43.94
Bulgaria,BGR,2020-06-15,43.94
Bulgaria,BGR,2020-06-16,43.94
Bulgaria,BGR,2020-06-17,43.94
Bulgaria,BGR,2020-06-18,43.94
Bulgaria,BGR,2020-06-19,41.67
Bulgaria,BGR,2020-06-20,41.67
Bulgaria,BGR,2020-06-21,41.67
Bulgaria,BGR,2020-06-22,41.67
Bulgaria,BGR,2020-06-23,41.67
Bulgaria,BGR,2020-06-24,41.67
Bulgaria,BGR,2020-06-25,41.67
Bulgaria,BGR,2020-06-26,41.67
Bulgaria,BGR,2020-06-27,41.67
Bulgaria,BGR,2020-06-28,41.67
Bulgaria,BGR,2020-06-29,41.67
Bulgaria,BGR,2020-06-30,41.67
Bulgaria,BGR,2020-07-01,41.67
Bulgaria,BGR,2020-07-02,41.67
Bulgaria,BGR,2020-07-03,41.67
Bulgaria,BGR,2020-07-04,41.67
Bulgaria,BGR,2020-07-05,41.67
Bulgaria,BGR,2020-07-06,41.67
Bulgaria,BGR,2020-07-07,41.67
Bulgaria,BGR,2020-07-08,41.67
Bulgaria,BGR,2020-07-09,48.48
Bulgaria,BGR,2020-07-10,50.76
Bulgaria,BGR,2020-07-11,50.76
Bulgaria,BGR,2020-07-12,50.76
Bulgaria,BGR,2020-07-13,41.67
Bulgaria,BGR,2020-07-14,41.67
Bulgaria,BGR,2020-07-15,41.67
Bulgaria,BGR,2020-07-16,34.85
Bulgaria,BGR,2020-07-17,34.85
Bulgaria,BGR,2020-07-18,34.85
Bulgaria,BGR,2020-07-19,34.85
Bulgaria,BGR,2020-07-20,34.85
Bulgaria,BGR,2020-07-21,34.85
Bulgaria,BGR,2020-07-22,34.85
Bulgaria,BGR,2020-07-23,34.85
Bulgaria,BGR,2020-07-24,34.85
Bulgaria,BGR,2020-07-25,34.85
Bulgaria,BGR,2020-07-26,34.85
Bulgaria,BGR,2020-07-27,34.85
Bulgaria,BGR,2020-07-28,34.85
